date,fear_and_greed_index
2026-01-02,45.22857142857142
2026-01-05,47.60000000000001
2026-01-06,52.85714285714285
2026-01-07,48.57142857142857
2026-01-08,48.371428571428574
2026-01-09,54.114285714285714
2026-01-12,58.0
2026-01-13,59.085714285714296
2026-01-14,58.62857142857143
2026-01-15,63.65714285714286
2026-01-16,63.77142857142858
2026-01-20,50.85714285714287
2026-01-21,53.85714285714285
2026-01-22,54.771428571428565
2026-01-23,54.885714285714286
2026-01-26,57.65714285714286
2026-01-27,64.97142857142858
2026-01-28,65.54285714285713
2026-01-29,63.82857142857143
2026-01-30,58.60000000000001
2026-02-02,63.40000000000001
2026-02-03,43.34285714285714
2026-02-04,47.22857142857144
2026-02-06,46.8472049689441
2026-02-09,51.5714285714286
2026-02-10,51.6571428571429
2026-02-11,53.8
2026-02-12,38.1117647058824
2026-02-13,37.7739130434783
2026-02-17,40.8734693877551
2026-02-18,41.9102040816327
2026-02-19,39.5551020408163
2026-02-20,44.4081632653061
2026-02-23,36.969416498994
2026-02-24,43.2857142857143
2026-02-25,45.8
2026-02-26,42.1730382293763
2026-02-27,38.030583501006
2026-03-02,33.6460317460318
2026-03-03,33.2023483365949
2026-03-04,37.1583011583012
2026-03-05,28.3333333333333
2026-03-06,25.1473684210526
2026-03-09,27.6730983302412
2026-03-10,27.9732838589981
