date,fear_and_greed_index
2025-01-02,24.31428571428572
2025-01-03,28.885714285714283
2025-01-06,33.77142857142857
2025-01-07,34.31428571428572
2025-01-08,31.91428571428572
2025-01-10,25.62857142857143
2025-01-13,25.34285714285715
2025-01-14,25.142857142857142
2025-01-15,27.428571428571427
2025-01-16,27.342857142857145
2025-01-17,36.02857142857143
2025-01-21,39.91428571428572
2025-01-22,41.62857142857143
2025-01-23,43.68571428571429
2025-01-24,45.8
2025-01-27,37.971428571428575
2025-01-28,40.62857142857143
2025-01-29,42.4
2025-01-30,45.91428571428571
2025-01-31,43.771428571428565
2025-02-03,37.4
2025-02-04,37.142857142857146
2025-02-05,38.62857142857143
2025-02-06,39.68571428571429
2025-02-07,38.371428571428574
2025-02-10,44.71428571428572
2025-02-11,45.4
2025-02-12,41.371428571428574
2025-02-13,46.60000000000001
2025-02-14,43.68571428571429
2025-02-18,46.8
2025-02-19,47.62857142857143
2025-02-20,44.22857142857144
2025-02-21,36.971428571428575
2025-02-24,29.542857142857144
2025-02-25,24.2
2025-02-26,21.25714285714286
2025-02-27,12.757142857142858
2025-02-28,20.65714285714285
2025-03-03,12.342857142857143
2025-03-04,11.042857142857144
2025-03-05,11.514285714285714
2025-03-06,17.2
2025-03-07,17.642857142857146
2025-03-10,17.071428571428573
2025-03-11,15.114285714285716
2025-03-12,15.914285714285716
2025-03-13,15.185714285714289
2025-03-14,22.057142857142857
2025-03-17,22.571428571428573
2025-03-18,22.228571428571428
2025-03-19,21.6
2025-03-20,21.685714285714287
2025-03-21,22.685714285714287
2025-03-24,25.4
2025-03-25,29.285714285714285
2025-03-26,28.88571428571429
2025-03-27,28.342857142857145
2025-03-28,26.371428571428574
2025-03-31,21.11428571428572
2025-04-01,19.571428571428573
2025-04-02,22.6
2025-04-03,12.142857142857142
2025-04-04,5.385714285714286
2025-04-07,4.0
2025-04-08,2.9
2025-04-09,9.5
2025-04-10,5.614285714285715
2025-04-11,8.385714285714286
2025-04-14,12.342857142857143
2025-04-15,13.114285714285716
2025-04-16,11.142857142857142
2025-04-17,16.057142857142857
2025-04-21,12.371428571428572
2025-04-22,13.600000000000003
2025-04-23,21.542857142857144
2025-04-24,24.08571428571429
2025-04-25,34.51428571428572
2025-04-28,32.142857142857146
2025-04-29,32.74285714285714
2025-04-30,32.371428571428574
2025-05-01,41.25714285714287
2025-05-02,38.28571428571429
2025-05-05,53.057142857142864
2025-05-06,54.65714285714286
2025-05-07,54.142857142857146
2025-05-08,57.65714285714286
2025-05-09,60.02857142857143
2025-05-12,64.4857142857143
2025-05-13,68.2
2025-05-14,70.4
2025-05-15,69.14285714285714
2025-05-16,70.60000000000001
2025-05-19,69.74285714285715
2025-05-20,69.17142857142858
2025-05-21,66.22857142857143
2025-05-22,66.8
2025-05-23,64.08571428571429
2025-05-27,65.74285714285715
2025-05-28,64.74285714285715
2025-05-29,64.45714285714287
2025-05-30,61.91428571428571
2025-06-02,62.42857142857144
2025-06-03,54.57142857142857
2025-06-04,54.88571428571429
2025-06-05,57.97142857142858
2025-06-06,61.77142857142858
2025-06-09,63.42857142857143
2025-06-10,64.0
2025-06-11,64.2
2025-06-12,64.6
2025-06-13,59.54285714285715
2025-06-16,61.114285714285714
2025-06-17,57.42857142857144
2025-06-18,54.285714285714285
2025-06-20,54.51428571428573
2025-06-23,56.60000000000001
2025-06-24,57.885714285714286
2025-06-25,59.25714285714286
2025-06-26,63.00000000000001
2025-06-27,64.8
2025-06-30,69.22857142857143
2025-07-01,67.54285714285714
2025-07-02,63.71428571428572
2025-07-03,77.62857142857145
2025-07-07,75.08571428571429
2025-07-08,74.62857142857142
2025-07-09,75.91428571428571
2025-07-10,76.97142857142856
2025-07-11,75.25714285714285
2025-07-14,76.11428571428573
2025-07-15,73.4857142857143
2025-07-16,72.94285714285715
2025-07-17,74.17142857142858
2025-07-18,73.94285714285715
2025-07-21,73.28571428571429
2025-07-22,73.88571428571429
2025-07-23,76.3714285714286
2025-07-24,75.25714285714287
2025-07-25,74.65714285714286
2025-07-28,73.8
2025-07-29,70.62857142857143
2025-07-30,68.02857142857142
2025-07-31,63.71428571428572
2025-08-01,49.8
2025-08-04,56.885714285714286
2025-08-05,55.02857142857143
2025-08-06,55.31428571428573
2025-08-07,54.71428571428572
2025-08-08,58.37142857142857
2025-08-11,57.62857142857143
2025-08-12,62.25714285714286
2025-08-13,63.34285714285714
2025-08-14,63.25714285714287
2025-08-15,63.54285714285715
2025-08-18,64.2
2025-08-19,59.88571428571429
2025-08-20,55.91428571428572
2025-08-21,52.60000000000001
2025-08-22,55.54285714285715
2025-08-25,53.942857142857136
2025-08-26,55.4
2025-08-27,59.11428571428572
2025-08-28,64.42857142857143
2025-08-29,61.54285714285714
2025-09-02,62.45714285714286
2025-09-03,61.371428571428574
2025-09-04,61.17142857142858
2025-09-05,58.68571428571429
2025-09-08,58.22857142857144
2025-09-09,57.942857142857136
2025-09-10,57.94285714285714
2025-09-11,60.34285714285715
2025-09-12,61.34285714285714
2025-09-15,64.45714285714287
2025-09-16,64.37142857142858
2025-09-17,63.77142857142858
2025-09-18,66.54285714285714
2025-09-19,66.22857142857144
2025-09-22,66.51428571428572
2025-09-23,56.771428571428565
2025-09-24,54.57142857142857
2025-09-25,50.65714285714286
2025-09-26,51.28571428571428
2025-09-29,50.97142857142857
2025-09-30,51.40000000000001
2025-10-01,52.48571428571428
2025-10-02,54.54285714285715
2025-10-03,52.57142857142857
2025-10-06,53.971428571428575
2025-10-07,51.85714285714285
2025-10-08,52.942857142857136
2025-10-09,48.62857142857143
2025-10-10,30.14285714285714
2025-10-13,29.74285714285714
2025-10-14,28.285714285714285
2025-10-15,27.41428571428571
2025-10-16,23.11428571428572
2025-10-17,22.32857142857143
