date,fear_and_greed_index
2024-01-02,79.71428571428571
2024-01-03,76.71428571428571
2024-01-04,78.68571428571428
2024-01-05,75.77142857142859
2024-01-08,76.17142857142856
2024-01-09,75.68571428571428
2024-01-10,76.37142857142858
2024-01-11,74.65714285714286
2024-01-12,73.08571428571429
2024-01-16,72.28571428571429
2024-01-17,57.21428571428572
2024-01-18,66.45714285714286
2024-01-19,72.82857142857144
2024-01-22,72.85714285714286
2024-01-23,70.25714285714287
2024-01-24,72.48571428571428
2024-01-25,73.22857142857143
2024-01-26,73.79999999999998
2024-01-29,74.11428571428573
2024-01-30,74.22857142857143
2024-01-31,64.11428571428573
2024-02-01,72.34285714285714
2024-02-02,74.60000000000001
2024-02-05,73.31428571428572
2024-02-06,73.20000000000002
2024-02-07,73.77142857142857
2024-02-08,74.60000000000001
2024-02-09,75.42857142857143
2024-02-12,75.82857142857144
2024-02-13,66.74285714285715
2024-02-14,67.51428571428572
2024-02-15,73.85714285714286
2024-02-16,73.48571428571428
2024-02-20,63.74285714285715
2024-02-21,63.7
2024-02-22,73.94285714285715
2024-02-23,73.34285714285714
2024-02-26,71.91428571428573
2024-02-27,75.77142857142859
2024-02-28,76.77142857142859
2024-02-29,77.45714285714287
2024-03-01,76.82857142857142
2024-03-04,79.22857142857143
2024-03-05,76.11428571428571
2024-03-06,72.54285714285714
2024-03-07,73.85714285714286
2024-03-08,70.02857142857144
2024-03-11,62.771428571428565
2024-03-12,72.2
2024-03-13,71.77142857142857
2024-03-14,70.4
2024-03-15,68.62857142857143
2024-03-18,70.74285714285715
2024-03-19,70.85714285714286
2024-03-20,69.62857142857145
2024-03-21,71.37142857142858
2024-03-22,69.51428571428572
2024-03-25,67.42857142857143
2024-03-26,67.91428571428573
2024-03-27,69.77142857142859
2024-03-28,68.77142857142857
2024-04-01,71.25714285714287
2024-04-02,71.14285714285715
2024-04-03,69.4
2024-04-04,53.8
2024-04-05,58.10000000000001
2024-04-08,64.02857142857144
2024-04-09,59.62857142857144
2024-04-10,49.67142857142858
2024-04-11,56.65714285714286
2024-04-12,45.01428571428572
2024-04-15,38.4
2024-04-16,35.11428571428572
2024-04-17,31.157142857142865
2024-04-18,30.40000000000001
2024-04-19,27.67142857142857
2024-04-22,34.17142857142857
2024-04-23,36.57142857142857
2024-04-24,37.48571428571429
2024-04-25,39.08571428571429
2024-04-26,40.51428571428572
2024-04-29,42.42857142857143
2024-04-30,40.54285714285714
2024-05-01,40.51428571428572
2024-05-02,42.22857142857144
2024-05-03,43.25714285714286
2024-05-06,39.0
2024-05-07,37.17142857142858
2024-05-08,38.17142857142857
2024-05-09,42.22857142857144
2024-05-10,46.02857142857143
2024-05-13,48.114285714285714
2024-05-14,55.285714285714285
2024-05-15,59.371428571428574
2024-05-16,62.31428571428573
2024-05-17,62.8
2024-05-20,60.42857142857143
2024-05-21,59.42857142857143
2024-05-22,58.51428571428572
2024-05-23,52.37142857142857
2024-05-24,51.74285714285714
2024-05-28,54.68571428571428
2024-05-29,49.971428571428575
2024-05-30,45.08571428571429
2024-05-31,48.42857142857144
2024-06-03,45.48571428571429
2024-06-04,47.62857142857143
2024-06-05,51.142857142857146
2024-06-06,45.31428571428571
2024-06-07,43.4
2024-06-10,44.74285714285715
2024-06-11,44.4
2024-06-12,46.57142857142857
2024-06-13,44.57142857142858
2024-06-14,41.11428571428572
2024-06-17,43.285714285714285
2024-06-18,41.28571428571429
2024-06-20,38.71428571428572
2024-06-21,39.05714285714286
2024-06-24,37.77142857142858
2024-06-25,37.285714285714285
2024-06-26,40.88571428571429
2024-06-27,45.51428571428571
2024-06-28,44.31428571428571
2024-07-01,47.94285714285714
2024-07-02,49.74285714285714
2024-07-03,48.371428571428574
2024-07-05,49.71428571428572
2024-07-08,51.057142857142864
2024-07-09,50.57142857142856
2024-07-10,54.60000000000001
2024-07-11,49.4
2024-07-12,54.371428571428574
2024-07-15,57.74285714285715
2024-07-16,57.02857142857143
2024-07-17,46.114285714285714
2024-07-18,45.94285714285714
2024-07-19,43.0
2024-07-22,48.42857142857144
2024-07-23,46.85714285714285
2024-07-24,38.614285714285714
2024-07-25,39.07142857142857
2024-07-26,42.54285714285714
2024-07-29,42.07142857142857
2024-07-30,40.8
2024-07-31,46.885714285714286
2024-08-01,42.68571428571429
2024-08-02,41.385714285714286
2024-08-05,33.05714285714286
2024-08-06,19.014285714285712
2024-08-07,16.557142857142857
2024-08-08,17.65714285714286
2024-08-09,24.085714285714285
2024-08-12,23.8
2024-08-13,25.514285714285712
2024-08-14,26.428571428571438
2024-08-15,32.37142857142857
2024-08-16,33.74285714285715
2024-08-19,39.88571428571429
2024-08-20,44.68571428571429
2024-08-21,50.22857142857144
2024-08-22,46.77142857142858
2024-08-23,51.57142857142857
